,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773727375903,-0.028115666,2.030011,7.1359954,-0.68170553,-0.13805148,0.54487574,117.3,11.025001,-439.80002,,,,
1773727375908,0.14416756,1.8696918,7.016354,-0.65116316,-0.14415996,0.56075776,117.3,11.025001,-439.80002,,,,
1773727375913,0.3475575,1.7237296,6.8536425,-0.6181774,-0.1575986,0.56564456,115.950005,11.325001,-441.45,,,,
1773727375918,0.5341976,1.5418751,6.6717877,-0.5778615,-0.175924,0.5619795,115.950005,11.325001,-441.45,,,,
1773727375923,0.6969096,1.4150555,6.439684,-0.5192202,-0.21013145,0.5326588,116.55,12.150001,-441.45,,,,
1773727375928,0.87637126,1.2810575,6.24108,-0.48134765,-0.23334365,0.50333816,116.55,12.150001,-441.45,,,,
1773727375933,1.0462617,1.259522,6.0640106,-0.46302223,-0.24678229,0.4850127,115.725006,11.775001,-441.6,,,,
1773727375938,1.311865,1.3025929,5.705087,-0.41048935,-0.28221142,0.42148462,115.725006,11.775001,-441.6,,,,
1773727375943,1.4817554,1.3719847,5.5040903,-0.379947,-0.29809347,0.37628192,115.575005,12.450001,-442.80002,,,,
1773727375948,1.5822539,1.4964114,5.283951,-0.351848,-0.3090887,0.32985753,115.425,12.375001,-442.35,,,,
1773727375953,1.7162521,1.623231,5.104489,-0.3286358,-0.30786702,0.28465483,115.425,12.375001,-442.35,,,,
1773727375958,1.838286,1.7835501,4.968098,-0.3090887,-0.29931515,0.24311721,116.175,12.450001,-442.65002,,,,
1773727375963,1.9698912,1.9630119,4.862814,-0.29198498,-0.28221142,0.20646638,116.175,12.450001,-442.65002,,,,
1773727375968,1.96032,2.120938,4.7766724,-0.27610296,-0.25411245,0.17470232,115.350006,12.900001,-443.77502,,,,
1773727375973,2.039283,2.2812574,4.7048874,-0.26144263,-0.21623993,0.14660335,115.350006,12.900001,-443.77502,,,,
1773727375978,2.0919251,2.4272194,4.7168517,-0.24800399,-0.16737215,0.123391144,115.05,12.6,-443.77502,,,,
1773727375983,2.1254246,2.5731816,4.8029933,-0.23456535,-0.108730815,0.10384403,115.05,12.6,-443.77502,,,,
1773727375988,2.1062822,2.6856444,4.9226346,-0.21257484,-0.018325418,0.08185353,114.975006,12.825001,-443.1,,,,
1773727375993,2.1900308,2.7741787,5.1882377,-0.19547112,0.042759307,0.0659715,114.975006,12.825001,-443.1,,,,
1773727375998,2.1972094,2.8292136,5.360521,-0.1771457,0.10017895,0.047646087,115.350006,12.450001,-441.67502,,,,
1773727376003,2.1541386,2.8411777,5.640481,-0.16126367,0.16248538,0.02687728,115.350006,12.450001,-441.67502,,,,
1773727376008,2.096711,2.8435707,5.9706907,-0.14782503,0.21868332,0.004886778,116.55,11.700001,-440.475,,,,
1773727376013,1.9531415,2.838785,6.3918276,-0.1368298,0.2675511,-0.014660334,116.55,11.700001,-440.475,,,,
1773727376018,1.771287,2.8579276,6.81775,-0.12583454,0.30420193,-0.03420745,116.475006,11.85,-440.85,,,,
1773727376023,1.5511472,2.862713,7.1934233,-0.1123959,0.3347443,-0.05131117,116.475006,11.85,-440.85,,,,
1773727376028,1.352543,2.908177,7.636095,-0.105065726,0.36650836,-0.06474981,116.925,12.225,-440.62503,,,,
1773727376033,1.2065809,2.8866415,8.19123,-0.0904054,0.40804598,-0.076966755,116.925,12.225,-440.62503,,,,
1773727376038,0.9840483,2.7789643,8.909077,-0.076966755,0.41659784,-0.0891837,116.475006,11.925,-440.92502,,,,
1773727376043,0.7423732,2.6928227,9.459426,-0.06352811,0.41659784,-0.10262234,116.475006,11.925,-440.92502,,,,
1773727376048,0.4743771,2.606681,10.127024,-0.04886778,0.4043809,-0.11850437,115.87501,12.750001,-441.37503,,,,
1773727376053,0.2853441,2.5325036,10.773086,-0.028098974,0.3738385,-0.131943,117.825005,11.400001,-438.825,,,,
1773727376058,0.14416756,2.4391835,11.409576,-0.0036650836,0.32619244,-0.14660335,117.825005,11.400001,-438.825,,,,
1773727376063,0.026919255,2.3697917,12.002996,0.028098974,0.26877278,-0.16126367,117.525,12.375001,-439.80002,,,,
1773727376068,-0.016151553,2.2621148,12.546167,0.0684149,0.19547112,-0.18447587,117.525,12.375001,-439.80002,,,,
1773727376073,-0.028115666,2.120938,13.010375,0.11361759,0.11606098,-0.21501824,117.75001,11.775001,-440.17502,,,,
1773727376078,-0.10468599,2.0108683,13.37887,0.16248538,0.029320668,-0.25044736,117.75001,11.775001,-440.17502,,,,
1773727376083,-0.05922236,1.9941186,13.725829,0.21868332,-0.054976255,-0.2907633,117.450005,12.225,-441.00003,,,,
1773727376088,0.010169496,2.0443678,14.075181,0.30786702,-0.18691926,-0.3591782,117.450005,12.225,-441.00003,,,,
1773727376093,-0.016151553,2.1041884,14.381462,0.37628192,-0.28465483,-0.40560257,117.450005,12.225,-441.00003,,,,
