t_ms,t_sec_rel,q_w,q_x,q_y,q_z,roll_deg,pitch_deg,yaw_deg
,14.7,0.23785467335176266,0.5683690439282202,-0.7868749011794616,-0.03478037036404228,159.8167293962471,-19.55962091882985,-104.80368913767857
,14.705,0.23769540260109537,0.5657344823487684,-0.7888446879033215,-0.034197213783956085,159.948169534523,-19.652608979421096,-105.19838439264757
,14.71,0.23753058134969587,0.5630944069435269,-0.7908054730303584,-0.03362462814403228,160.07956300420798,-19.743703600542208,-105.59348730637244
,14.715,0.2373603333112909,0.5604487999460342,-0.7927572695026124,-0.03306246300814994,160.2108979462466,-19.832930050488557,-105.98899082369428
,14.72,0.23718477878927371,0.5577976431727868,-0.7947000898966401,-0.03251056904823132,160.34216294422856,-19.92031327387808,-106.38488813277614
,14.725,0.23700403469792863,0.5551409180802547,-0.7966339464003851,-0.03196879810789386,160.4733470137601,-20.00587788217563,-106.78117265989904
,14.73,0.23662851596116655,0.5519165810515655,-0.7989986523613953,-0.03156242257877054,160.62200085444778,-20.077572920628374,-107.26722876433928
,14.735,0.23624815494047804,0.5486833819314677,-0.8013501738359063,-0.031164957446300087,160.77054886917688,-20.14734721348622,-107.75365751569146
,14.74,0.2358630542740595,0.5454413170202808,-0.8036885039786529,-0.030776255266821855,160.91897765577352,-20.215224932732525,-108.24045154102119
,14.745,0.23547331270394076,0.5421903826277755,-0.8060136356386963,-0.030396170065805035,161.06727431947456,-20.281229843569722,-108.72760373584195
,14.75,0.23507902512975262,0.5389305751280773,-0.8083255613240119,-0.030024557388679173,161.21542645653673,-20.345385297173262,-109.21510725516224
,14.755,0.23468028266518864,0.5356618910124875,-0.8106242731680456,-0.02966127434704843,161.3634221378189,-20.407714224431754,-109.70295550441394
,14.76,0.23416350987408352,0.5322670524680614,-0.8130221893433032,-0.029225932591351242,161.5308879939314,-20.465802452151717,-110.21401952285788
,14.765,0.23364319355942906,0.5288622215915004,-0.8154055546855946,-0.028799133051733077,161.69805202428324,-20.52196066103929,-110.72541880870982
,14.77,0.233119413727275,0.5254473977303373,-0.8177743612293189,-0.02838072017845164,161.86490350599195,-20.576213363084918,-111.23714661991309
,14.775,0.2325922462130418,0.5220225806424633,-0.8201286003778248,-0.027970540632328643,162.03143218044977,-20.628584520603948,-111.74919647901451
,14.78,0.23206176277217763,0.5185877705464874,-0.8224682628723651,-0.02756844330765553,162.19762823274323,-20.67909754571469,-112.26156216031522
,14.785,0.23152803117243173,0.5151429681694578,-0.8247933387635804,-0.027174279350227447,162.36348227137609,-20.727775300811334,-112.7742376771767
,14.79,0.23165273449976054,0.5110944956854397,-0.8272625535522463,-0.027497173837441564,162.42369311384732,-20.803738423430904,-113.33216498874016
,14.795,0.23176461997890388,0.5070358177543156,-0.8297141922388078,-0.02782444317051865,162.48476697560773,-20.878094807325375,-113.89056776062728
,14.8,0.23186380709477433,0.5029669885578267,-0.8321481968068689,-0.028156028336123382,162.54667946711112,-20.95085167340581,-114.4494388540851
,14.805,0.23195041319770998,0.49888806197899305,-0.8345645096715615,-0.028491869523113864,162.609406570352,-21.022016346489597,-115.0087711703787
,14.81,0.232024553501149,0.4947990916437225,-0.8369630736581225,-0.02883190617852868,162.67292463471244,-21.091596243575367,-115.56855765202052
,14.815,0.23208634108104498,0.49070013096202325,-0.8393438319810999,-0.02917607706237438,162.73721037252616,-21.159598862503444,-116.12879128376812
,14.82,0.232465122762965,0.48643249565254554,-0.8417034666032219,-0.029642337629725395,162.77028712201604,-21.253526811340695,-116.69504339471064
,14.825,0.2328278491080601,0.48215559707162475,-0.8440440831751251,-0.030112431806178456,162.80461497789307,-21.345819071163916,-117.26179009022354
,14.83,0.2331746662089741,0.47786951785779486,-0.8463656278247079,-0.0305863201052406,162.84016451586535,-21.43647972156323,-117.82902375200855
,14.835,0.23350571823218022,0.4735743397337206,-0.848668047345523,-0.031063961649819494,162.87690668318777,-21.525513090002626,-118.39673675450783
,14.84,0.2338211473974444,0.46927014355888225,-0.8509512891721047,-0.031545314236852175,162.91481279718246,-21.612923737318283,-118.9649214677302
,14.845,0.23412109395947747,0.464957009381878,-0.8532153013560169,-0.032030334400985065,162.95385454339964,-21.698716443576433,-119.53357025986176
,14.85,0.23449987594828114,0.46074668138663405,-0.8553826058447433,-0.03229398380040191,163.00773708267764,-21.802943704507157,-120.08634616995036
,14.855,0.2348628884020018,0.4565287808973234,-0.8575316501404914,-0.032563244174969294,163.06274026479753,-21.905238002293505,-120.63961668041144
,14.86,0.23521028782538506,0.4523033820765807,-0.859662394562967,-0.0328380638505362,163.11883305370407,-22.00560807738869,-121.19337219028112
,14.865,0.23554222864698912,0.4480705578141444,-0.8617748000555407,-0.03311838965535476,163.17598484675034,-22.104062905663582,-121.74760312747935
,14.87,0.23585886319225835,0.4438303797884993,-0.8638688281548842,-0.033404166996935304,163.2341654731815,-22.200611681749496,-122.30229995294202
,14.875,0.23616034165914357,0.43958291852821996,-0.8659444409615048,-0.03369533993767875,163.29334519219682,-22.295263802802772,-122.85745316442724
,14.88,0.2362088573694473,0.43559538759267086,-0.8679365428668996,-0.033884975497490456,163.3738262110063,-22.365172721369483,-123.38900736715058
,14.885,0.23624577363790397,0.4316006531963549,-0.8699122818130686,-0.034079796793530334,163.45484966695403,-22.43335093783121,-123.92094303731021
,14.89,0.236271199449754,0.42759875421377924,-0.8718716222369334,-0.034279732252987034,163.53639405847733,-22.499809852989557,-124.45325225770355
,14.895,0.23628524162264966,0.42358972927851346,-0.8738145287291545,-0.03448470998757752,163.61843823869063,-22.564560854132186,-124.98592719210663
,14.9,0.23628800481498966,0.4195736168272604,-0.8757409660169028,-0.034694657842735954,163.70096140920947,-22.62761530635331,-125.51896008474323
,14.905,0.2362795915357411,0.41555045514318867,-0.8776508989474086,-0.03490950344530365,163.78394311380794,-22.68898454429181,-126.05234325956229
,14.91,0.2364167290868704,0.4115099861531128,-0.8795130920332241,-0.034976884456560164,163.8738923810578,-22.772715193036955,-126.58340805991934
,14.915,0.23654139603266028,0.4074636014992657,-0.8813586183084006,-0.03505092509014463,163.96438200022132,-22.85445972663853,-127.1148428113389
,14.92,0.23665371902806984,0.4034113363383516,-0.8831874579466062,-0.03513154009861516,164.05538831810622,-22.93423304862504,-127.64663866571962
,14.925,0.23675382223814992,0.39935322530406064,-0.8849995910832623,-0.03521864388827272,164.14688809529434,-23.01205002843526,-128.1787868713957
,14.93,0.23684182734381704,0.39528930256708045,-0.8867949977969461,-0.03531215058286977,164.23885849865846,-23.087925490697625,-128.71127877264877
,14.935,0.2369178535496403,0.39121960189399435,-0.888573658091843,-0.035411974085277555,164.3312770936734,-23.161874205054836,-129.24410580896455
,14.94,0.23705226154174236,0.38753808517928934,-0.890148296940394,-0.03544668232192594,164.41711984076898,-23.237877689610634,-129.72377592279918
,14.945,0.2371758360116741,0.3838526130712967,-0.8917092752336623,-0.035487500796163474,164.5033374964007,-23.31212434103731,-130.2037044025333
,14.95,0.23728868103568418,0.3801632069670535,-0.8932565852892097,-0.035534360249359714,164.58991128085054,-23.3846274438687,-130.68388400556853
,14.955,0.2373908988255303,0.3764698877733296,-0.8947902193135214,-0.03558719117328188,164.67682273441181,-23.455400245653475,-131.16430758398377
,14.96,0.23748258973272152,0.3727726759515654,-0.8963101693890907,-0.03564592385461234,164.76405371205726,-23.52445594965233,-131.64496808379008
,14.965,0.2375638522540573,0.3690715915619523,-0.8978164274622548,-0.03571048841801979,164.85158637799157,-23.591807707896095,-132.1258585440335
,14.97,0.23788392285636104,0.36588089116184,-0.8990267419717576,-0.03596289683456939,164.89079302321556,-23.666463044858993,-132.526588921501
,14.975,0.23819334996037606,0.3626885229009671,-0.9002272484903266,-0.03621966960235882,164.9304440201951,-23.739777135291178,-132.92746773176566
,14.98,0.23849222906334525,0.35949449653232257,-0.901417948320686,-0.036480763214247675,164.97052533345104,-23.81176002720025,-133.32849123430867
,14.985,0.23878065439767152,0.35629882141117364,-0.9025988425590009,-0.036746133913380885,165.01102314688552,-23.882421752380782,-133.7296557265889
,14.99,0.23905871893184505,0.35310150652167976,-0.9037699320933442,-0.037015737717589176,165.05192386097414,-23.95177232221755,-134.13095754436515
,14.995,0.2393265143720674,0.34990256050292423,-0.9049312176023918,-0.03728953044309657,165.0932140899094,-24.019821723660367,-134.53239306194567
,15.0,0.2400433619017548,0.3468451821491684,-0.905900575287289,-0.037706123123069174,165.089542921012,-24.126616225321516,-134.89516786056447
,15.005,0.24074615831625878,0.34378793115241146,-0.9068613456259003,-0.03812670270937494,165.0866479197739,-24.23196078172574,-135.25807021478036
,15.01,0.241435029084617,0.3407308238776314,-0.9078135459360162,-0.03855124129852695,165.08451232766595,-24.335865329765543,-135.62109756339544
,15.015,0.24211009867077848,0.3376738757594461,-0.9087571930570947,-0.038979710340258045,165.0831196114597,-24.43833987112255,-135.98424733098912
,15.02,0.2427714905163902,0.33461710133818706,-0.9096923033542793,-0.03941208066653707,165.08245346195994,-24.53939446598104,-136.34751693000155
,15.025,0.24341932702479405,0.3315605142952677,-0.9106188927226371,-0.039848322519929154,165.0824977926636,-24.639039226932294,-136.71090376274066
,15.03,0.2444620051378532,0.3290146022410859,-0.9112547884433383,-0.04003036466492637,165.0759174151936,-24.783661091439562,-136.99829430968944
,15.035,0.2454892024999995,0.3264719210745961,-0.9118846317354428,-0.04021883402702274,165.0699337240994,-24.926483239844277,-137.2856061588662
,15.04,0.24650106473392983,0.3239324627635423,-0.9125084762408416,-0.04041367889220826,165.06453286869035,-25.067520870954148,-137.5728396836523
,15.045,0.24749773664664498,0.3213962181482091,-0.9131263743416228,-0.040614846996377865,165.0597012265728,-25.206789221345215,-137.85999521610518
,15.05,0.2484793621940667,0.31886317699032646,-0.9137383771761748,-0.04082228556457868,165.05542540139783,-25.344303557322792,-138.1470730492485
,15.055,0.24944608444762856,0.3163333280208303,-0.9143445346556229,-0.04103594134907233,165.05169222057143,-25.480079167176214,-138.43407343928638
,15.06,0.2505944271875722,0.3143917984573245,-0.9146899070227543,-0.04126262371695166,165.0201930088217,-25.625503241441283,-138.63751190786692
,15.065,0.2517278113058914,0.31245455094325286,-0.9150319386909228,-0.041494744071109514,164.98913646914383,-25.7692299835671,-138.84072836370035
,15.07,0.25284636982204295,0.31052156064360875,-0.9153706860785286,-0.04173225025560346,164.95851435006057,-25.911273910983727,-139.04372628695825
,15.075,0.25395023521144905,0.30859280203390455,-0.9157062041916576,-0.04197508992032509,164.92831855129066,-26.051649547679663,-139.2465090962428
,15.08,0.2550395393722772,0.3066682489358948,-0.9160385466465967,-0.04222321054774896,164.8985411214752,-26.19037141823637,-139.44908014993635
,15.085,0.2561144135938888,0.3047478745523314,-0.9163677656924343,-0.04247655947874028,164.86917425591665,-26.32745404209549,-139.65144274752325
,15.09,0.25714774232790233,0.3027556079829756,-0.9167275782870468,-0.042715660576514956,164.84619237375458,-26.461991713269896,-139.86498312974527
,15.095,0.258166958192309,0.3007672737179244,-0.9170841280851832,-0.04296010675332037,164.82360886983705,-26.594909953493843,-140.07835372135054
,15.1,0.25917218930752006,0.29878284627070284,-0.9174374616969548,-0.043209847708283365,164.80141548339657,-26.72622304718216,-140.29155686082365
,15.105,0.26016356305382665,0.2968022996114598,-0.9177876245078427,-0.04346483296571869,164.77960410561292,-26.855945260163352,-140.50459484084507
,15.11,0.2611412060487051,0.2948256071972661,-0.9181346606999609,-0.04372501189889756,164.75816677743742,-26.984090834911733,-140.71746990966562
,15.115,0.26210524412545405,0.29285274200155814,-0.9184786132732792,-0.0439903337529843,164.73709568742888,-27.110673985976085,-140.93018427244374
,15.12,0.2625852199158243,0.29065538261770846,-0.9190647250163885,-0.04345666885141841,164.8421601320971,-27.219705702310165,-141.2106452834309
,15.125,0.2630561088391667,0.28846110989922036,-0.9196457643018371,-0.04293413420340792,164.94684149617984,-27.326933054615463,-141.49099320557445
,15.13,0.2635180205738426,0.28626988101449197,-0.9202217835345803,-0.042422602056316906,165.05113596457682,-27.432378073158407,-141.7712249115179
,15.135,0.26397106327304565,0.28408165280554215,-0.9207928338072425,-0.04192194536274568,165.15503992256205,-27.536062569500196,-142.05133742340755
,15.14,0.2644153435640093,0.2818963818310858,-0.9213589649211422,-0.04143203781991476,165.2585499499794,-27.638008132971834,-142.3313279091414
,15.145,0.26485096654838763,0.27971402440812343,-0.9219202254073988,-0.04095275390700224,165.36166281546465,-27.7382361274648,-142.61119367859214
,15.15,0.2654663769688677,0.27760484106941496,-0.9224348159936856,-0.039713538705879,165.54363001080185,-27.88520011063923,-142.8949136871873
,15.155,0.2660720404058872,0.2755003092161476,-0.9229429341824673,-0.038491416948622896,165.72480583402614,-28.029741408401947,-143.17853860129574
,15.16,0.2666680923502218,0.273400370634335,-0.9234446960757292,-0.03728617906015381,165.90518963155824,-28.171891996566128,-143.46206126955835
,15.165,0.2672546665393996,0.2713049659570004,-0.9239402149303895,-0.03609761618681758,166.08478104429727,-28.311683553284745,-143.74547490492097
,15.17,0.26783189492651105,0.26921403477725453,-0.9244296011968427,-0.03492552032642545,166.26357999459015,-28.44914744680739,-144.02877307262673
,15.175,0.26839990765235433,0.2671275157577663,-0.924912962558801,-0.033769684452097735,166.44158667321454,-28.584314724148808,-144.31194967814758
,15.18,0.2685690168989167,0.2659889108575333,-0.925145672359355,-0.03501524493030871,166.32207925974245,-28.57466554326935,-144.42023557575098
,15.185,0.26873287569548676,0.26484874340093995,-0.9253774820917493,-0.03625327953318236,166.20369206753887,-28.56499956256054,-144.52900255672589
,15.19,0.2688915238593161,0.26370701250625467,-0.9256084070788724,-0.03748381912977396,166.08641939775436,-28.555317939067674,-144.63824970207057
,15.195,0.269045000698974,0.26256371740036966,-0.9258384622555884,-0.03870689488960812,165.9702555355219,-28.545621762999296,-144.74797605890632
,15.2,0.2691933450205735,0.2614188574174385,-0.9260676621721194,-0.03992253827427432,165.85519475061344,-28.53591205885083,-144.85818064136149
,15.205,0.2693365951340257,0.26027243199745553,-0.9262960209974381,-0.04113078102897213,165.7412312980999,-28.52618978653782,-144.96886243144388
,15.21,0.2684037141046481,0.25812171485343194,-0.9271674256883035,-0.041148406025970356,165.85428917347676,-28.45495928473625,-145.28201295270375
,15.215,0.2674746647109012,0.25596666999398016,-0.9280320964769853,-0.041167894025751404,165.96639757757583,-28.383764501459094,-145.59488791012114
,15.22,0.26654939538343037,0.2538073012546434,-0.9288900487701554,-0.04118920910069177,166.07756782112028,-28.312606058061505,-145.907495800188
,15.225,0.26562785455129057,0.2516436127570758,-0.9297412973725483,-0.041212316181647286,166.18781101365,-28.241484439344116,-146.21984496652914
,15.23,0.2647099906576333,0.2494756089046344,-0.930585856494816,-0.04123718103250324,166.29713806606438,-28.170399998913275,-146.53194360162664
,15.235,0.2637957521746876,0.24730329437813636,-0.9314237397613869,-0.04126377022550943,166.40555969316625,-28.099352964366716,-146.84379974856841
